id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
19727,Women,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Shirt
27860,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers For Her Women Check Blue Shirt
26957,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Jealous 21 Women Purple Shirt
59874,Women,Apparel,Topwear,Shirts,Green,Fall,2012.0,Casual,Femella Women Green Check Shirt
11039,Women,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Jealous 21 Women Check Red Shirt
39727,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Woman Blue Shirt
51435,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Myntra Women Pink Top
19724,Women,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,United Colors of Benetton Women Green Check Shirt
7140,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers For Her Women Light Work Blue Check Shirts
39728,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,Arrow Woman Women Pink Shirt
35258,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Lee Women Jane Pink Striped Shirt
57080,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Elle Women Blue Shirt
33965,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Femella Women Blue Shirt
27859,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Scullers For Her Check Navy Blue Shirt
42366,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Flying Machine Women Multicoloured Printed Shirt
27892,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Scullers For Her Black Striped Shirt
57992,Women,Apparel,Topwear,Shirts,Purple,Fall,2012.0,Casual,Latin Quarters Women Purple Shirt
39733,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Arrow Woman Pink & Green Check Shirt
13457,Women,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Shirts
29273,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Women Suzan Blue Shirt
11724,Women,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Lee Women Check Red Shirts
27868,Women,Apparel,Topwear,Shirts,White,Fall,2012.0,Smart Casual,Scullers For Her Women White Striped Shirt
19734,Women,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Shirt
27891,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Scullers For Her Purple Striped Shirt
54992,Women,Apparel,Topwear,Shrug,Beige,Summer,2012.0,Casual,Femella Women Black & Beige Shrug
18959,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Solid Blue Sweater
18727,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Arrow Woman Venetia Navy Blue Sweater
18731,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Arrow Woman Georgina 2 Navy Blue Sweater
21134,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,s.Oliver Women Solid Grey Sweater
20091,Women,Apparel,Topwear,Sweaters,Grey,Summer,2012.0,Casual,United Colors of Benetton Women Grey Sweater
20300,Women,Apparel,Topwear,Sweaters,Maroon,Fall,2011.0,Casual,Jealous 21 Women Solid Maroon Sweater
11096,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,Scullers Women Stripes Purple Sweaters
20222,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Wrangler Women Scoop Grey Sweater
18199,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,Jealous 21 Women Stripes Purple Sweater
18725,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,Arrow Woman Ester Purple Sweater
21465,Women,Apparel,Topwear,Sweaters,Red,Winter,2012.0,Casual,Roxy Women Red Sweater
32388,Women,Apparel,Topwear,Sweaters,Beige,Summer,2012.0,Casual,Arrow Woman Beige Cardigan
14582,Women,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Sweaters
14324,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011.0,Casual,ADIDAS Women Stripes Pink Sweaters
20212,Women,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Wrangler Women Checkerd Blue Sweatshirt
15624,Women,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Nike Women AS Squad Fleece FZ Hoody Grey Sweatshirts
18578,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Puma Women Black Sweatshirt
20214,Women,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Wrangler Women American Blue Sweatshirt
20210,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Wrangler Women Cowl Black Sweatshirt
18743,Women,Apparel,Topwear,Tops,Orange,Fall,2011.0,Casual,Arrow Woman Cameron Orange Top
8475,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Scullers For Her Women Check Purple Top
42215,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Sepia Women Teal Top
40385,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Tokyo Talkies Women Yellow Top
7427,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,W Women's Deep U Neck Short Sleeve Black Top
32878,Women,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,Allen Solly Woman Striped Orange Top
37160,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,United Colors of Benetton Women Peach Top
33975,Women,Apparel,Topwear,Tops,Brown,Summer,2012.0,Casual,Femella Women Brown Top
37159,Women,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,United Colors of Benetton Women Orange Top
25969,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Black Top
58513,Women,Apparel,Topwear,Tops,Off White,Summer,2012.0,Casual,Tonga Women Maroon Top
39722,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Arrow Woman White Top
13959,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Jealous 21 Women Stripes Grey Tops
45962,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Tokyo Talkies Women Yellow Printed Top
33752,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Vero Moda Women White & Pink Top
51440,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,Myntra Women Blue Printed Top
19667,Women,Apparel,Topwear,Tops,Lavender,Summer,2011.0,Casual,United Colors of Benetton Women Solid Lavender Top
13522,Women,Apparel,Topwear,Tops,Green,Fall,2011.0,Casual,Jealous 21 Women Solid Green Tops
59872,Women,Apparel,Topwear,Tops,Grey,Fall,2012.0,Casual,Femella Women Grey Top
33539,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Wrangler Women Maddy Black Top
26918,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Jealous 21 Women Black Top
7425,Women,Apparel,Topwear,Tops,Black,Spring,2011.0,Ethnic,W Women's Deep U Neck Sleeveless White Black Top
19606,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,United Colors of Benetton Women Solid Green Top
4910,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl's Dionne Pink Teens Kidswear
11532,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter Black Tops
26910,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Jealous 21 Women Printed Pink Top
49641,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Mineral Women White Top
14633,Women,Apparel,Topwear,Tops,Green,Fall,2011.0,Casual,United Colors of Benetton Women Printed Green Tops
11374,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Red Tops
40381,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Tokyo Talkies Women Blue Top
39215,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Black One Pocket Tank Top
21174,Women,Apparel,Topwear,Tops,Beige,Fall,2011.0,Casual,s.Oliver Women Stripes Beige Top
26911,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Jealous 21 Women Purple Printed Top
4624,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Jealous 21 Women Knit White Top
19635,Women,Apparel,Topwear,Tops,Brown,Fall,2011.0,Casual,United Colors Of Benetton Women Brown Top
6595,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Spykar Women's Black Top
4917,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Gini and Jony Girl's Vollie Pink Kidswear
29275,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Wrangler Women Star Red Top
10506,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,Flying Machine Women Fuschia Red Tshirts
57032,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Forever New Women Black Top
34584,Women,Apparel,Topwear,Tops,Teal,Summer,2012.0,Casual,Tonga Women Teal Top
9996,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Palm Tree Girls Sp Jelly Top Blue Tops
48521,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,French Connection Women Black  Printed Top
12608,Women,Apparel,Topwear,Tops,Maroon,Fall,2011.0,Casual,Jealous 21 Women Printed Maroon Tops
25967,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Femella Women Peach Top
48090,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,French Connection Women Olive Top
6312,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,UCB Women's Basic Racerback White Top
30952,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Ethnic,Fabindia Women Printed Peach Top
19585,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,United Colors of Benetton Women Solid Blue Top
18721,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Arrow Women Deerie Pink Top
4914,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Gini and Jony Girl's Gloria White Peach Kidswear
33193,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Sepia Women Printed Grey Top
43622,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Vero Moda Women Grey Top
25706,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Mumbai Slang Women Printed Pink Top
9156,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Lavender Purple Tops
16148,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Tokyo Talkies Women Printed Blue Top
57108,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Elle Women White Top
19607,Women,Apparel,Topwear,Tops,Red,Summer,2011.0,Casual,United Colors of Benetton Women Solid Red Top
21125,Women,Apparel,Topwear,Tops,Magenta,Fall,2011.0,Casual,s.Oliver Women Solid Magenta Top
16607,Women,Apparel,Topwear,Tops,Magenta,Fall,2011.0,Casual,Jealous 21 Women Solid Magenta Knit Top
11381,Women,Apparel,Topwear,Tops,Multi,Fall,2011.0,Casual,United Colors of Benetton Women Multi Coloured Top
4886,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl's Dana Pink Teens Kidswear
21418,Women,Apparel,Topwear,Tops,Pink,Winter,2012.0,Casual,Roxy Women Pink Top
32597,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,ONLY Women Black Top
58519,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women Grey Top
7313,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,UCB Women Sleeveless White Top
32399,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Arrow Woman Printed White & Green Top
44697,Women,Apparel,Topwear,Tops,Red,Fall,2012.0,Casual,Wills Lifestyle Red & White Checked Top
40674,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Lee Women Blue Top
40375,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Tokyo Talkies Women Peach Printed Top
42224,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Sepia Women White Top
48512,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,French Connection Women Grey Top
11097,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Scullers Women Solid Black Tops
15372,Women,Apparel,Topwear,Tops,Turquoise Blue,Fall,2011.0,Casual,Urban Yoga Women Solid Turquoise Blue Tops
37913,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Mineral Women Yellow Top
17617,Women,Apparel,Topwear,Tops,Green,Fall,2011.0,Casual,Doodle  Flower Girl Green Top
41795,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Remanika Women Red Printed Top
11383,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Black Tops
25893,Women,Apparel,Topwear,Tops,Brown,Summer,2012.0,Casual,Femella Women Spaghetti Brown Top
31785,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Lee Women Katie Navy Blue Top
5846,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,ADIDAS Women Roller White Top
40395,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women White & Grey Striped Top
13521,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Jealous 21 Women Solid Grey Tops
41789,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Remanika Women Black Top
42205,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Top
57898,Women,Apparel,Topwear,Tops,Orange,Fall,2012.0,Casual,Femella Women Multi Coloured Top
57144,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Elle Women Black Tank Top
44648,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Arrow Woman Black Top
9340,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Puma Women blink blink Black Tops
9151,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Jealous 21 Women Checks Grey Tops
41788,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Remanika Women Black Top
57029,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Forever New Women Pink Top
26905,Women,Apparel,Topwear,Tops,Off White,Summer,2012.0,Casual,Jealous 21 Women Off White Top
8489,Women,Apparel,Topwear,Tops,Beige,Fall,2011.0,Casual,Forever New Women Shell Beige Tops
11010,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Wrangler Women Smocked Yoke Purple Tops
14719,Women,Apparel,Topwear,Tops,Green,Fall,2011.0,Casual,Jealous 21 Women Casual Top Green Tops
39718,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Arrow Woman Beige Top
2938,Women,Apparel,Topwear,Tops,Multi,Fall,2010.0,Casual,DUSG Women Crane Bamboo Top
4621,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,Jealous 21 Women Knit Purple Top
58500,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women Printed White Top
16142,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Tokyo Talkies Women Printed White Top
7699,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Frills Florals Aubergine Purple Top
40383,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Tokyo Talkies Women Pink Top
12505,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Short Black Tops
13524,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Solid Purple Tops
5808,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2011.0,Casual,Jealous 21 Women Navy Blue Top
57198,Women,Apparel,Topwear,Tops,Multi,Summer,2012.0,Casual,Elle Women Multi Coloured Top
20247,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Wrangler Women Striped Purple Top
48501,Women,Apparel,Topwear,Tops,Off White,Summer,2012.0,Casual,French Connection Women Off White Top
21449,Women,Apparel,Topwear,Tops,Mustard,Winter,2012.0,Casual,Roxy Women Mustard Yellow Top
2123,Women,Apparel,Topwear,Tops,Blue,Winter,2010.0,Casual,Lee Women Blue Top
37944,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Mineral Women Green Top
11367,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Purple Tops
9106,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Forever New Women Brown Top
2122,Women,Apparel,Topwear,Tops,Black,Winter,2010.0,Casual,Lee Women Black Top
18753,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Arrow Woman Megan Blue Top
49659,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Mineral Women Green Top
27262,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Arrow Woman Striped Olive Top
5133,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Wrangler Women's Blouson Tank Mauve Top
26953,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Jealous 21 Women Pink Top
6859,Women,Apparel,Topwear,Tops,Peach,Summer,2011.0,Casual,Forever New Women Stripe Top Lace Peach Top
43641,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Vero Moda Women Black Top
33218,Women,Apparel,Topwear,Tops,Multi,Summer,2012.0,Casual,Sepia Women Printed Multi Coloured Top
45955,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Tokyo Talkies Women Blue Top
7426,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,W Women Mandarin Neck Sleeveless Purple Top
45949,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tokyo Talkies Women White Top
26933,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Jealous 21 Women Black Top
10354,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Checks Blue Tops
23053,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Arrow Woman Purple Printed Top
26912,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Jealous 21 Women Magenta Printed Top
6888,Women,Apparel,Topwear,Tops,Cream,Summer,2011.0,Casual,Forever New Women's Cream Floral Print Top
6892,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Forever New Women Ditsy Print White Top
57102,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Elle Women White EssentialsTop
19619,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,United Colors of Benetton Women White Top
41769,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,Remanika Women Multi Coloured Top
43662,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,ONLY Women Purple Top
26919,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Jealous 21 Women Purple Top
5758,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Jealous 21 Women's Multi Color Floral Top
20002,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Top
45970,Women,Apparel,Topwear,Tops,Grey Melange,Summer,2012.0,Casual,Tokyo Talkies Women Grey Melange Printed Top
43531,Women,Apparel,Topwear,Tops,Off White,Summer,2012.0,Casual,French Connection Women Off White Top
57170,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Elle Women Black Retro Top
43636,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Vero Moda Women Yellow Top
37925,Women,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,Mineral Women Coral Top
5171,Women,Apparel,Topwear,Tops,Red,Summer,2011.0,Casual,Wrangler Women's Short Placket Red Tops
26916,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Jealous 21 Women black Printed Top
51437,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Myntra Women Multi Coloured Printed Top
45779,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Remanika Women Black Top
52159,Women,Apparel,Topwear,Tops,Maroon,Summer,2012.0,Casual,Femella Women Maroon Summer Cape Top
19622,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,United Colors of Benetton Women Solid Green Top
39717,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Arrow Woman Red Top
11258,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Sports,Puma Women Black Essential Racerback Tank Top
44800,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Spykar Women Purple Top
49652,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Mineral Women Blue Top
24885,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Polo T-shirt
52085,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Women Orange T-shirt
19017,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,ADIDAS Originals Women Trefoil Pink Tshirt
25920,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Femella Women Green T-shirt
14074,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Women Solid White Polo Tshirts
38595,Women,Apparel,Topwear,Tshirts,Lavender,Summer,2012.0,Casual,Nike Women Printed Scoop Lavender T-shirt
7209,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Jealous 21 Women Purple Printed White T-shirt
24127,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,ADIDAS Women Printed Yellow T-shirt
9833,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Little Miss Women Printed Olive Green T-shirt
14103,Women,Apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,Flying Machine Women Solid Cream Tops
13454,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,United Colors of Benetton Women Pink Polo T-shirts
36736,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Spykar Women Cult Pink T-shirt
3537,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Women's Bloody Cool Black T-shirt
3940,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Jealous 21 Women's Pink Black Print T-shirt
26896,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Jealous 21 Women Printed White T-shirt
10509,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Women RN HS White Tshirts
10575,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Puma Women Ess Pink Polo Tshirts
19586,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,United Colors of Benetton Women Printed Pink T-shirt
6252,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Lee Women's Hillary Jewel T-shirt
2299,Women,Apparel,Topwear,Tshirts,Purple,Fall,2010.0,Sports,Nike Women Purple Polo T-shirt
6534,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Women's Border Blue T-shirt
2587,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Quechua Women's Blue T-shirt
24972,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,United Colors of Benetton Women Pink T-shirt
45964,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Tokyo Talkies Women White Printed T-shirt
42394,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Flying Machine Women Purple T-shirt
20241,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Wrangler Women Printed Black T-shirt
5146,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Women's Photo Print White T-shirt
19016,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Originals Women Graphic Print Black Tshirt
42393,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Flying Machine Women White T-shirt
3441,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,Delhi Daredevils Womens Match Jersey
6513,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,UCB Women's Basic Neck Light Pink T-shirt
9824,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Little Miss Women Printed Green T-shirt
18194,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Flying Machine Women Graphic Green Tshirt
33565,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Wrangler Women Sunset Beach Yellow T-shirt
2920,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,DUSG Women's Green Polo T-shirt
8434,Women,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Jealous 21 Women Jealous Eara Red Top Red T-shirt
6211,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,UCB Women's Print Boat Blue Top
9985,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Women As Jdi Pixels Blue T-Shirts
36739,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Spykar Women Cult White T-shirt
3687,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Women Adam & God Black T-shirt
10027,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Women's White Tshirt
10374,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Women Solid Green T-shirt
19974,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,United Colors of Benetton Women Yellow T-shirt
2686,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Women's Chirfhy Black T-shirt
57156,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Elle Women Pink Essentials T-shirt
2290,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010.0,Sports,Nike Women SS Pink T-shirt
9951,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Girl Blue Minnie Blue T-shirt
26870,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Jealous 21 Women Printed Black T-shirt
36733,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Skypar Women White Printed T-shirt
25928,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Femella Women Yellow T-shirt
5860,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,ADIDAS Women Beat Pink T-shirt
6268,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Lee Women's Caroline Charcoal T-shirt
59413,Women,Apparel,Topwear,Tshirts,Navy Blue,Winter,2012.0,Casual,Tokyo Talkies Women Navy Blue Printed T-shirt
34445,Women,Apparel,Topwear,Tshirts,Peach,Summer,2012.0,Casual,Myntra Women Love Only Peach T-shirt
27849,Women,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Scullers For Her Red Polo T-shirt
